BR32409980.CDS.1	0.63731	0.79983	0.67690	0.18201	0.72070	0.74915
H02886.CDS.1	0.52809	0.05439	0.33180	0.02205	0.52788	0.50474
EJ619066.CDS.1	0.50322	0.67399	0.46317	0.65007	0.09492	0.63916
YD058471.CDS.1	0.16304	0.83247	0.20981	0.83210	0.60918	0.89876
CP506199	0.29205	0.45879	0.65105	0.94143	0.48442	0.11329
GQ290897	0.54287	0.77465	0.36275	0.68239	0.39154	0.12574
UK044776.CDS.1	0.88731	0.16037	0.19481	0.70760	0.47615	0.14327
YW05043220.CDS.1	0.73793	0.75991	0.62170	0.74879	0.50539	0.91084
WA911821.CDS.2	0.78683	0.38875	0.21545	0.94121	0.66526	0.90501
I76999.CDS.1	0.77916	0.80275	0.41196	0.07839	0.74767	0.60276
EE617779.CDS.2	0.15583	0.33207	0.83718	0.26231	0.21890	0.58121
OY442757.CDS.2	0.19153	0.73496	0.94726	0.24710	0.09133	0.22806
SO976613.CDS.3	0.79548	0.37005	0.57644	0.28588	0.06918	0.94263
AZ091514.CDS.1	0.50932	0.69028	0.37726	0.07458	0.36966	0.06179
LD75651193.CDS.1	0.97557	0.37555	0.73994	0.77217	0.09935	0.06000
Y40129.CDS.1	0.73131	0.20091	0.35974	0.04328	0.32098	0.87592
B99010	0.36214	0.99295	0.76474	0.31064	0.50127	0.12820
CC33141647.CDS.1	0.65863	0.94403	0.66490	0.65624	0.90004	0.19391
WT30976417.CDS.2	0.68734	0.84500	0.98770	0.49237	0.72415	0.99026
B71925.CDS.3	0.70059	0.58548	0.23483	0.64603	0.88508	0.13669
EK06439064.CDS.3	0.88092	0.13155	0.75251	0.20756	0.93639	0.78862
GC015638.CDS.1	0.62007	0.01441	0.83816	0.06334	0.08380	0.78863
OM823242.CDS.1	0.38055	0.41135	0.84842	0.35786	0.85483	0.68668
WM313001.CDS.1	0.07563	0.84553	0.16299	0.03017	0.32099	0.26975
TO77522282	0.32499	0.86536	0.45432	0.12667	0.55940	0.61106
YC05950769	0.03404	0.26998	0.69695	0.05529	0.53871	0.66951
PT98678870.CDS.1	0.21585	0.46039	0.94008	0.64937	0.98725	0.74480
Q05696.CDS.2	0.61077	0.38317	0.89106	0.49612	0.81068	0.89448
RQ42171623.CDS.1	0.18077	0.12616	0.11502	0.75038	0.12897	0.75061
JS69651796.CDS.2	0.09650	0.83530	0.32935	0.08433	0.78702	0.46380
UY07556916	0.27314	0.84196	0.47383	0.90511	0.91300	0.99736
AQ523819.CDS.1	0.60001	0.40789	0.60975	0.80644	0.40206	0.80153
WY221019	0.28902	0.75930	0.23436	0.32893	0.99038	0.75338
TG99970332.CDS.1	0.82359	0.83596	0.83316	0.80573	0.99627	0.49414
UW261367.CDS.2	0.99894	0.83646	0.87423	0.13323	0.65080	0.74870
B53135.CDS.1	0.83900	0.44469	0.54371	0.98664	0.98663	0.63499
LB532109.CDS.1	0.87843	0.23409	0.96098	0.38520	0.01778	0.10298
SQ045303.CDS.3	0.99228	0.73144	0.93384	0.58852	0.81355	0.55805
UI359429.CDS.1	0.98450	0.52963	0.41931	0.22072	0.99936	0.49107
T52792	0.68165	0.60380	0.84096	0.42324	0.06026	0.05700
HC135770.CDS.1	0.67107	0.51891	0.44144	0.56282	0.07456	0.13536
EY63064402.CDS.3	0.88873	0.07427	0.51983	0.39179	0.85732	0.76513
PN34146952.CDS.1	0.52149	0.64158	0.28837	0.81235	0.13998	0.28198
IZ511886.CDS.2	0.30515	0.40503	0.20122	0.16068	0.45461	0.17820
FC407017.CDS.1	0.42669	0.49106	0.31351	0.29693	0.24201	0.40427
XJ28257375.CDS.1	0.22075	0.19576	0.62557	0.62036	0.29400	0.77468
NB68525715.CDS.1	0.46902	0.58882	0.87024	0.75192	0.43255	0.78682
UL987349.CDS.3	0.66795	0.95173	0.19952	0.84091	0.13273	0.98934
LH30038946.CDS.1	0.54211	0.44139	0.14346	0.61876	0.20275	0.77767
ZW787690.CDS.1	0.35896	0.93405	0.46561	0.28376	0.50789	0.33017
DE78700020.CDS.1	0.32926	0.80762	0.06011	0.72191	0.71987	0.78418
WY801668	0.63130	0.63550	0.14457	0.50042	0.58825	0.41496
S94125.CDS.1	0.72764	0.23276	0.35506	0.59112	0.80220	0.99753
GE27979429.CDS.1	0.23067	0.76396	0.73675	0.09846	0.91992	0.74918
XY591409.CDS.1	0.65557	0.17674	0.38473	0.96979	0.22897	0.82563
DA99489395.CDS.2	0.68039	0.60045	0.13619	0.29832	0.28853	0.60203
BW271107.CDS.1	0.81250	0.83521	0.53635	0.12203	0.45330	0.35215
QZ45416746.CDS.1	0.40414	0.91331	0.82823	0.06993	0.68594	0.20117
KD816510.CDS.1	0.23121	0.08384	0.06024	0.26684	0.28327	0.58236
ZL910305.CDS.1	0.55676	0.89274	0.38141	0.40929	0.70992	0.33008
BR76421920.CDS.1	0.04399	0.68662	0.77682	0.87961	0.07017	0.46129
NF702769.CDS.1	0.79071	0.55079	0.89087	0.45555	0.55350	0.70236
T04432.CDS.1	0.99886	0.42370	0.47484	0.84688	0.86852	0.22911
YQ366356.CDS.1	0.71694	0.38705	0.89085	0.39098	0.88870	0.57357
ZU271123.CDS.1	0.68992	0.80357	0.01544	0.06828	0.15462	0.13827
KR24664395.CDS.1	0.80728	0.24375	0.95702	0.12851	0.69103	0.93156
W04711.CDS.1	0.24285	0.73212	0.88522	0.51728	0.00831	0.87194
OX75215694	0.06944	0.24701	0.15364	0.34361	0.73969	0.14961
PZ184303.CDS.3	0.08428	0.21819	0.69661	0.40823	0.15629	0.14237
FN00423986.CDS.2	0.19339	0.64142	0.28828	0.61916	0.41811	0.15859
F35069.CDS.2	0.00914	0.54665	0.92669	0.74721	0.47160	0.92158
LK60971217	0.17719	0.65005	0.03869	0.82204	0.21809	0.87909
WE356395.CDS.1	0.62277	0.97884	0.11465	0.38371	0.38351	0.20319
M89847.CDS.3	0.89498	0.08254	0.06807	0.00127	0.11158	0.30495
M05894.CDS.1	0.11342	0.15587	0.19768	0.90665	0.08451	0.09422
NE19213761.CDS.2	0.40739	0.28287	0.59189	0.00123	0.24553	0.01650
FE074014.CDS.1	0.27581	0.49766	0.96356	0.68760	0.48693	0.48168
ZJ357424.CDS.2	0.27211	0.47249	0.88130	0.68072	0.75456	0.36842
UP27466153.CDS.1	0.10493	0.86113	0.10759	0.14749	0.41869	0.49121
EZ902141.CDS.2	0.13355	0.70318	0.42466	0.90809	0.99489	0.56498
CT104393.CDS.3	0.62548	0.15023	0.72984	0.50579	0.03943	0.10431
P46087	0.33868	0.89075	0.36466	0.73072	0.55873	0.63419
RD83845260.CDS.1	0.75328	0.30495	0.45783	0.44172	0.14447	0.11759
BK48583393	0.58518	0.16365	0.81749	0.12133	0.44903	0.71470
LL69705683.CDS.1	0.91268	0.77400	0.56982	0.87460	0.83994	0.36600
XZ155627.CDS.1	0.44745	0.59360	0.67058	0.09974	0.23982	0.65698
EJ00941285.CDS.2	0.35306	0.56217	0.97825	0.67569	0.50350	0.69141
YW569214.CDS.1	0.70131	0.78761	0.27623	0.04813	0.88811	0.77642
JQ10236326.CDS.2	0.51219	0.83032	0.62478	0.74019	0.13268	0.41160
OT99398940.CDS.1	0.67969	0.29313	0.12239	0.39503	0.78075	0.41951
UZ57542205.CDS.1	0.20586	0.46267	0.57493	0.69452	0.32213	0.74778
ON320612.CDS.1	0.38367	0.70735	0.79086	0.07186	0.96247	0.05785
ZT96888371.CDS.3	0.95241	0.73676	0.32891	0.16687	0.51619	0.64607
W17920.CDS.1	0.73788	0.46677	0.02985	0.29506	0.38328	0.59054
YS66961175.CDS.1	0.14074	0.21462	0.78797	0.26087	0.53883	0.05266
DW050552.CDS.1	0.54780	0.00445	0.33224	0.66979	0.02437	0.10915
PO592712.CDS.3	0.97882	0.05195	0.71718	0.59214	0.21815	0.24607
FU375141.CDS.1	0.63852	0.26795	0.21457	0.02052	0.62260	0.89416
ZE93842762.CDS.1	0.49365	0.29215	0.18411	0.49250	0.25255	0.12153
JG68926449.CDS.1	0.71695	0.38319	0.61335	0.91788	0.89003	0.13736
IL058508.CDS.1	0.72138	0.01691	0.24485	0.39294	0.06882	0.25015
OA106077.CDS.2	0.46241	0.49635	0.86534	0.01851	0.26718	0.04235
EE189113.CDS.1	0.27665	0.12947	0.69604	0.16676	0.58264	0.74633
JT433825.CDS.1	0.47781	0.51306	0.40870	0.45725	0.55546	0.09431
UM463168.CDS.1	0.10468	0.41296	0.26941	0.33650	0.76308	0.18542
JU694494.CDS.1	0.71043	0.10090	0.86770	0.80742	0.46280	0.92596
WN07674574.CDS.1	0.31626	0.52378	0.29908	0.00003	0.56942	0.64161
SN261889.CDS.1	0.08658	0.71411	0.19557	0.09011	0.58255	0.55378
DG462469.CDS.1	0.22035	0.02330	0.52969	0.18365	0.79711	0.00595
GM32559887.CDS.1	0.38782	0.83588	0.49362	0.40856	0.14528	0.49428
TI957436.CDS.1	0.42670	0.63708	0.58264	0.87659	0.79463	0.08483
EG596757.CDS.1	0.94854	0.79791	0.48938	0.82630	0.75553	0.41462
F18226	0.84655	0.19814	0.37493	0.29978	0.88449	0.11395
GB94053773.CDS.2	0.09132	0.03131	0.00530	0.34515	0.23720	0.64037
DS71122460.CDS.1	0.00311	0.28735	0.25045	0.28602	0.68084	0.78979
TZ06029020.CDS.1	0.31322	0.05249	0.69436	0.05894	0.45210	0.52510
SY04228122.CDS.1	0.58221	0.75566	0.55856	0.68938	0.82729	0.95182
BP619941.CDS.2	0.54158	0.09215	0.70597	0.88580	0.48403	0.80003
KK683349.CDS.1	0.01256	0.79347	0.79635	0.28996	0.33087	0.59859
ET249844.CDS.1	0.25227	0.87917	0.04990	0.74442	0.94417	0.94635
FX391891.CDS.1	0.95713	0.41715	0.71780	0.50809	0.16398	0.70036
YX732754	0.42852	0.96175	0.12204	0.69561	0.03568	0.81856
Z45217.CDS.3	0.69456	0.96443	0.60336	0.97762	0.33167	0.79334
JE603077.CDS.1	0.07260	0.55390	0.05438	0.91338	0.12267	0.85405
FG45074991.CDS.2	0.77615	0.73404	0.10879	0.59718	0.34250	0.59908
P43769.CDS.1	0.84567	0.92772	0.79044	0.00287	0.54329	0.78188
GP260931.CDS.1	0.85928	0.60756	0.57271	0.45368	0.05681	0.43311
TY46653277.CDS.1	0.29475	0.94212	0.56444	0.18727	0.34330	0.02997
AH350879.CDS.2	0.56571	0.98166	0.00384	0.18713	0.50447	0.34073
T77783.CDS.1	0.32737	0.42523	0.86446	0.74097	0.21106	0.82776
RO084360.CDS.1	0.66779	0.68584	0.48782	0.61692	0.98459	0.43829
O44412.CDS.1	0.82611	0.77693	0.40017	0.94595	0.64832	0.68638
HA10286497.CDS.1	0.86330	0.37588	0.76886	0.53321	0.63444	0.61868
KF146276.CDS.1	0.57611	0.55491	0.07951	0.76360	0.26141	0.04542
C62287.CDS.2	0.56744	0.74276	0.18472	0.08448	0.99027	0.80132
AZ211853.CDS.2	0.68408	0.69443	0.94694	0.26209	0.52343	0.81613
FM62174396.CDS.2	0.47786	0.84712	0.44524	0.67974	0.97213	0.31727
PB941330.CDS.1	0.83413	0.01846	0.41681	0.00773	0.26262	0.04576
FY210094.CDS.1	0.01477	0.62852	0.25987	0.22480	0.78912	0.52307
KA122228.CDS.1	0.49125	0.59241	0.22322	0.32201	0.37257	0.82903
EJ850024.CDS.1	0.59557	0.46084	0.05792	0.41671	0.39522	0.47646
O59103.CDS.1	0.51076	0.81030	0.26837	0.47543	0.06914	0.08843
H25699.CDS.2	0.92126	0.85777	0.63969	0.67429	0.75474	0.83463
PB62107773.CDS.1	0.86299	0.18959	0.48372	0.64372	0.68952	0.13534
BB387997	0.60082	0.40751	0.72218	0.31074	0.00496	0.30788
NI55604444.CDS.1	0.44460	0.16711	0.23501	0.63294	0.40806	0.44526
XH230713.CDS.1	0.53499	0.63458	0.77414	0.08417	0.56922	0.31879
MB51453812	0.36851	0.83564	0.15612	0.43892	0.57845	0.91975
NI307421.CDS.1	0.67591	0.22409	0.55488	0.62442	0.63994	0.41270
IY53067200.CDS.3	0.67346	0.12608	0.10818	0.13246	0.78525	0.41914
H19118.CDS.1	0.37229	0.59433	0.21355	0.67272	0.73546	0.79714
XO235465.CDS.1	0.84605	0.88552	0.34661	0.74325	0.95770	0.32104
Z67763.CDS.1	0.57611	0.46323	0.77005	0.72062	0.81731	0.22084
TC60471724.CDS.1	0.42194	0.06032	0.18563	0.65935	0.09911	0.60679
HQ27233654.CDS.2	0.58355	0.87382	0.79899	0.07442	0.88147	0.94423
TZ91520509.CDS.2	0.90239	0.81889	0.05721	0.70781	0.98206	0.82216
NT27254586.CDS.1	0.69745	0.75743	0.36305	0.97660	0.95573	0.62327
BE61084727	0.48942	0.54999	0.99616	0.97584	0.52932	0.21715
S45208.CDS.1	0.95228	0.50420	0.86853	0.44103	0.28958	0.97604
UQ510631	0.07028	0.79871	0.20411	0.33415	0.00411	0.41764
EF190929.CDS.1	0.51867	0.95925	0.69689	0.98174	0.79697	0.42873
RU94870457.CDS.2	0.84000	0.64675	0.66116	0.60102	0.98508	0.92428
WI42328705.CDS.1	0.69518	0.98434	0.35460	0.10438	0.41120	0.11076
TK32178524.CDS.1	0.54497	0.74818	0.44654	0.98920	0.07881	0.78479
K57713.CDS.3	0.17701	0.95761	0.89443	0.45144	0.02478	0.05415
XH32004054.CDS.2	0.96035	0.90717	0.78993	0.32665	0.02133	0.47693
HA69243731.CDS.1	0.47379	0.55883	0.85256	0.22753	0.36233	0.76729
IC35277932.CDS.1	0.18024	0.74165	0.92611	0.42100	0.07587	0.44019
WM52561229	0.93517	0.43770	0.75000	0.32264	0.46628	0.78403
JY30583051.CDS.1	0.11293	0.59648	0.49772	0.33854	0.65354	0.08320
JF915644.CDS.1	0.18832	0.41374	0.57652	0.34819	0.90566	0.19653
SK73271199.CDS.2	0.22520	0.89625	0.37299	0.13496	0.60481	0.65861
L91398.CDS.1	0.01222	0.14060	0.03935	0.32310	0.48617	0.38260
P68748.CDS.1	0.11635	0.57839	0.62721	0.02457	0.65574	0.11185
QP65910720.CDS.1	0.59058	0.97960	0.92523	0.00272	0.07780	0.78615
T58710.CDS.3	0.27469	0.27660	0.53032	0.95544	0.35864	0.04170
RP592897.CDS.1	0.94358	0.36600	0.09503	0.88720	0.29102	0.51809
SF67545254.CDS.1	0.70132	0.61990	0.81346	0.10582	0.38314	0.85479
WT452283.CDS.1	0.40486	0.56032	0.66213	0.05845	0.55593	0.24294
RQ638795	0.79273	0.77883	0.55014	0.91241	0.62508	0.25954
GB777246.CDS.1	0.76222	0.28005	0.38526	0.65059	0.32018	0.02776
GH661566.CDS.1	0.16093	0.07663	0.41486	0.12607	0.94426	0.17999
ME35510739.CDS.1	0.31117	0.85291	0.93457	0.66688	0.53918	0.15885
SF435477.CDS.1	0.37071	0.05785	0.87376	0.90990	0.59252	0.38597
F65981.CDS.1	0.83033	0.59562	0.47518	0.41678	0.85729	0.35520
JQ01999865.CDS.1	0.83723	0.20961	0.28484	0.57133	0.31240	0.01506
LC81923478	0.93734	0.19380	0.82511	0.52694	0.23667	0.96347
XI21170925.CDS.1	0.69228	0.44418	0.59897	0.67758	0.96510	0.50650
WZ57947278.CDS.1	0.14038	0.42029	0.07994	0.97879	0.41961	0.72876
LR907267.CDS.3	0.72176	0.95021	0.57794	0.24744	0.14525	0.30244
MJ98607443.CDS.1	0.27443	0.06791	0.61700	0.75441	0.09079	0.25688
P74704.CDS.1	0.92867	0.84910	0.55179	0.28496	0.40220	0.18228
W23969.CDS.1	0.08916	0.35809	0.65283	0.38973	0.85176	0.66187
DY435076.CDS.3	0.36083	0.81953	0.89183	0.01526	0.67804	0.46044
J38042.CDS.2	0.77037	0.42726	0.79125	0.72197	0.60243	0.75263
OJ468878.CDS.1	0.86464	0.79842	0.74658	0.38716	0.16191	0.11616
J30442	0.81772	0.60224	0.88993	0.54526	0.35137	0.45009
R03805.CDS.2	0.94933	0.17522	0.51358	0.68998	0.34775	0.48491
FF75878967.CDS.1	0.76288	0.76483	0.84226	0.86788	0.63102	0.93595
AF22500284.CDS.3	0.51958	0.07737	0.42460	0.44403	0.96566	0.93941
ES41883935.CDS.1	0.86063	0.90798	0.63913	0.23699	0.52748	0.06227
UU505744.CDS.2	0.33733	0.09012	0.13051	0.95251	0.73599	0.53520
BI898177	0.74113	0.21272	0.72293	0.64158	0.76205	0.47438
X41403.CDS.1	0.57526	0.85036	0.72069	0.94573	0.28531	0.88539
JG172478.CDS.3	0.52062	0.78208	0.76937	0.79440	0.78959	0.13366
CM537500.CDS.1	0.84017	0.74293	0.90166	0.17921	0.24980	0.65515
KO34263264.CDS.1	0.05088	0.69283	0.72419	0.08833	0.65214	0.23563
KA936680.CDS.1	0.46501	0.91418	0.23778	0.81930	0.40733	0.21514
PN34986290.CDS.2	0.78764	0.78452	0.55400	0.27849	0.60400	0.44557
XB946072.CDS.1	0.24540	0.30907	0.47410	0.40366	0.02917	0.81619
E89458.CDS.1	0.44964	0.10974	0.51362	0.44312	0.29818	0.74243
FU533827.CDS.1	0.80970	0.38113	0.46204	0.35709	0.26472	0.03568
S74313.CDS.3	0.40149	0.02476	0.75840	0.74518	0.67978	0.83584
HF36677214.CDS.1	0.46835	0.20183	0.66767	0.53132	0.11170	0.18521
C75915.CDS.2	0.68221	0.06633	0.90214	0.38414	0.41620	0.29464
ZX42885622.CDS.1	0.35605	0.90043	0.18396	0.35118	0.46188	0.65612
TD59868647	0.27206	0.86019	0.46817	0.61779	0.02202	0.76044
KY87734422.CDS.2	0.23532	0.38583	0.49998	0.21451	0.55646	0.42182
K68640.CDS.2	0.14734	0.71161	0.21133	0.50748	0.35946	0.27435
FB719109	0.03738	0.82205	0.09595	0.12083	0.96881	0.36943
MD55000446	0.25566	0.99377	0.30061	0.53981	0.70446	0.87274
A41978.CDS.2	0.77107	0.52505	0.90102	0.25076	0.95410	0.60999
NK74481176.CDS.1	0.10302	0.27803	0.94701	0.47553	0.27461	0.62016
NG385580.CDS.1	0.90817	0.59893	0.21215	0.17888	0.64668	0.14226
WE632796	0.05700	0.59348	0.47451	0.86763	0.57688	0.75989
YU182237.CDS.2	0.39837	0.15685	0.34484	0.40451	0.77834	0.61555
QX83135835.CDS.1	0.30956	0.35425	0.27749	0.10825	0.56332	0.45992
AC872745.CDS.2	0.56166	0.79403	0.53590	0.32407	0.58931	0.30291
WZ65963950.CDS.1	0.16717	0.45935	0.60212	0.76311	0.23209	0.89021
OM127443.CDS.1	0.65445	0.10731	0.11212	0.09548	0.45598	0.29872
Y54765	0.45076	0.40517	0.61140	0.73024	0.41405	0.87820
K69997.CDS.2	0.66455	0.38100	0.94699	0.64451	0.57940	0.70810
DZ75383381	0.49523	0.55144	0.36220	0.93934	0.51637	0.68940
TH081701.CDS.3	0.40594	0.38736	0.12448	0.08186	0.75638	0.93088
ZH38129911	0.47948	0.97067	0.88660	0.66136	0.93291	0.13560
TY45199812.CDS.1	0.55080	0.71613	0.57249	0.79566	0.50225	0.64845
HL650608.CDS.1	0.20950	0.05375	0.34458	0.00840	0.69775	0.34370
OC489379.CDS.3	0.11171	0.86545	0.69457	0.75072	0.62084	0.36525
JO32711796	0.96353	0.45294	0.30339	0.62873	0.07868	0.48895
W73072.CDS.1	0.49323	0.48235	0.87336	0.70064	0.74021	0.27039
R93799	0.49375	0.78266	0.72162	0.64317	0.28510	0.76996
LZ781911	0.50969	0.00866	0.06688	0.76819	0.75830	0.31759
JA55480147.CDS.1	0.64487	0.06372	0.10363	0.24970	0.84099	0.35551
G01674	0.99873	0.31817	0.54259	0.45431	0.40196	0.51301
EJ02057502.CDS.2	0.47805	0.18907	0.71803	0.76868	0.91730	0.75400
RE20003192	0.95960	0.06090	0.31325	0.30765	0.19820	0.25696
EC403467.CDS.2	0.09066	0.44213	0.68288	0.11560	0.06511	0.18070
TO27891337.CDS.3	0.34021	0.94907	0.15503	0.51544	0.40837	0.04427
BX235018.CDS.3	0.38995	0.67112	0.16094	0.05140	0.60382	0.87456
AY868790.CDS.2	0.15167	0.49205	0.46769	0.66160	0.41328	0.53347
AM80613853.CDS.1	0.87941	0.55856	0.33153	0.69844	0.14927	0.38775
ZT327350.CDS.1	0.24112	0.25474	0.43581	0.44835	0.85934	0.45446
RD01277390.CDS.2	0.00112	0.78708	0.98127	0.66247	0.44623	0.23179
U92229.CDS.1	0.62431	0.63998	0.99696	0.00555	0.53505	0.89844
UI093568.CDS.1	0.11819	0.34777	0.50928	0.89565	0.59436	0.06402
FN300022.CDS.2	0.47052	0.63714	0.79254	0.78806	0.29443	0.20746
R80281.CDS.1	0.98466	0.01992	0.64059	0.51308	0.36464	0.95597
A08813.CDS.1	0.84401	0.46297	0.06779	0.01800	0.63516	0.24679
SD746516.CDS.3	0.46484	0.78764	0.01357	0.88459	0.67223	0.56477
UX484171.CDS.1	0.80470	0.50137	0.93811	0.19174	0.41600	0.86389
QO141794.CDS.1	0.72278	0.32783	0.80102	0.18416	0.40814	0.41696
ZC96095029.CDS.1	0.00174	0.60788	0.75199	0.63812	0.63346	0.54586
RD93280741.CDS.1	0.24465	0.55570	0.04095	0.17387	0.95120	0.53545
E12405.CDS.3	0.60458	0.14504	0.88069	0.46537	0.88026	0.50421
UT956889.CDS.1	0.17755	0.17325	0.44555	0.81325	0.26149	0.20690
WZ070836.CDS.2	0.96794	0.10917	0.11963	0.27637	0.61591	0.56950
OR33052822.CDS.1	0.20173	0.06930	0.20472	0.04782	0.45100	0.26283
IT956866.CDS.1	0.91428	0.08806	0.45787	0.12666	0.25324	0.04141
R27942.CDS.1	0.42193	0.45491	0.49999	0.44390	0.43682	0.53107
FP75155844.CDS.1	0.06584	0.98120	0.44440	0.78427	0.00351	0.05026
U04709.CDS.1	0.21067	0.55517	0.66738	0.23932	0.46298	0.57281
JE324002.CDS.2	0.37929	0.42092	0.50863	0.29498	0.76225	0.95221
G61129.CDS.1	0.20345	0.37576	0.03834	0.78429	0.21317	0.79593
GX68834987	0.40587	0.94226	0.58818	0.86532	0.99163	0.20304
YK57263106.CDS.3	0.62266	0.85488	0.40622	0.52198	0.86990	0.39070
UQ573747.CDS.1	0.50562	0.56417	0.53709	0.53212	0.23828	0.42959
BE618688.CDS.1	0.02416	0.39571	0.00175	0.18439	0.05620	0.12393
CW697002.CDS.1	0.34828	0.74036	0.64633	0.34369	0.44032	0.76619
OU15295563.CDS.2	0.58456	0.75847	0.67779	0.33730	0.94710	0.97549
LS36724875.CDS.1	0.40356	0.00184	0.46359	0.53827	0.30924	0.23825
S83001.CDS.1	0.92508	0.08265	0.23157	0.64581	0.38588	0.23806
CA15958487.CDS.2	0.00225	0.46112	0.65323	0.54975	0.01380	0.80305
BL11290064.CDS.2	0.73728	0.08557	0.33804	0.03762	0.14154	0.68631
CG182464.CDS.2	0.42467	0.48742	0.73132	0.15859	0.68820	0.05273
KT94895095.CDS.2	0.22895	0.83016	0.36765	0.86821	0.23869	0.15042
PM625322.CDS.2	0.40498	0.65187	0.19546	0.84039	0.22252	0.31034
JU084326.CDS.1	0.65751	0.88734	0.88379	0.98753	0.17452	0.78092
PR92017172.CDS.3	0.25759	0.15668	0.09855	0.29062	0.50783	0.43434
YG523021.CDS.1	0.40583	0.95989	0.32384	0.52969	0.37936	0.21904
TI640309.CDS.1	0.41181	0.54706	0.82856	0.19748	0.55715	0.41561
WQ66387013.CDS.1	0.52064	0.87787	0.10813	0.36602	0.38662	0.49932
NS667846.CDS.1	0.14839	0.14221	0.60664	0.37905	0.20205	0.48833
J42701.CDS.3	0.78975	0.20355	0.63799	0.10188	0.04453	0.93266
JE047885.CDS.1	0.90451	0.43631	0.21276	0.90084	0.67494	0.62912
PS40075326.CDS.1	0.89171	0.06716	0.75774	0.98599	0.03422	0.83670
MS924134.CDS.1	0.51610	0.65863	0.12942	0.39113	0.09658	0.51034
LD575353.CDS.1	0.46541	0.43017	0.29987	0.41863	0.41947	0.38195
H15613.CDS.1	0.82122	0.41915	0.96822	0.82268	0.67177	0.73109
GK316945.CDS.1	0.37516	0.61596	0.85876	0.72523	0.82903	0.52309
CN452410.CDS.1	0.31078	0.84725	0.39894	0.67421	0.48884	0.30804
XL77746854.CDS.3	0.29212	0.57362	0.37545	0.76359	0.88150	0.47011
YR93994507.CDS.1	0.87210	0.86402	0.49806	0.87782	0.24881	0.67604
JQ816121.CDS.2	0.40800	0.70173	0.94464	0.95459	0.76499	0.97233
QZ417143.CDS.1	0.77934	0.51380	0.63672	0.96212	0.32256	0.53297
AI59824485.CDS.2	0.41551	0.61535	0.06817	0.06474	0.12996	0.55925
SJ951548.CDS.2	0.54451	0.13329	0.24100	0.50983	0.11318	0.59634
DJ01735906.CDS.1	0.37979	0.90711	0.31432	0.13120	0.39027	0.62144
HK290796.CDS.1	0.30082	0.95027	0.20857	0.52760	0.57182	0.81806
RS38389500.CDS.1	0.24484	0.44594	0.41674	0.68821	0.11836	0.47788
HG99878371.CDS.3	0.73042	0.55181	0.25974	0.21951	0.27250	0.97269
EE419685.CDS.3	0.35959	0.63254	0.66815	0.06057	0.03177	0.37323
GQ10905182.CDS.2	0.73860	0.11741	0.62518	0.21727	0.29396	0.29711
PU424914.CDS.1	0.27280	0.46123	0.54778	0.11140	0.29144	0.52298
BM656826.CDS.2	0.80141	0.54391	0.68523	0.42922	0.58111	0.45012
TJ55070315.CDS.2	0.32652	0.11048	0.75537	0.65381	0.93633	0.70302
TF358553.CDS.1	0.78132	0.87710	0.73683	0.70496	0.29594	0.93520
QO581243.CDS.1	0.77566	0.62472	0.69202	0.92576	0.10581	0.56414
OC32196773.CDS.1	0.65266	0.79178	0.02998	0.30205	0.11788	0.99340
H98873	0.23619	0.68414	0.77193	0.14006	0.49615	0.83137
EW701488.CDS.1	0.99920	0.29083	0.85574	0.62356	0.97672	0.16832
LE31116990.CDS.1	0.74176	0.85790	0.93270	0.47090	0.54491	0.91074
HX283849.CDS.2	0.68827	0.07336	0.96080	0.03983	0.43757	0.20646
KC196164.CDS.2	0.84314	0.63401	0.10684	0.33503	0.65327	0.63980
KE905201.CDS.1	0.02349	0.42680	0.54064	0.80395	0.83596	0.87314
KN52197986.CDS.3	0.65471	0.83155	0.31274	0.13974	0.05425	0.75057
R33032.CDS.1	0.37277	0.65446	0.48608	0.04430	0.85910	0.58724
KP034231.CDS.2	0.20773	0.10100	0.24680	0.04641	0.79721	0.38088
CP72697083.CDS.1	0.87434	0.47065	0.46782	0.79167	0.79835	0.80747
EW59367790.CDS.3	0.27986	0.33349	0.07773	0.90014	0.10529	0.54780
SD061911.CDS.1	0.32232	0.10284	0.12900	0.94895	0.63378	0.27551
KE82121216.CDS.3	0.82421	0.87624	0.37645	0.31940	0.26322	0.77117
GE64553605.CDS.1	0.70402	0.62540	0.45215	0.69383	0.65943	0.67278
I70033.CDS.1	0.62890	0.59225	0.17723	0.09087	0.25579	0.02746
IE765182.CDS.1	0.92201	0.92923	0.57784	0.17350	0.68205	0.99252
AJ696839.CDS.1	0.63602	0.86275	0.31634	0.46374	0.76207	0.87721
HO896336.CDS.2	0.08097	0.86776	0.25825	0.91670	0.23933	0.24991
L98745.CDS.3	0.00031	0.59175	0.80178	0.90013	0.22577	0.56522
QS36569645.CDS.1	0.85034	0.48053	0.19817	0.37949	0.38532	0.38166
ZP195292.CDS.1	0.58154	0.58821	0.30245	0.35084	0.07877	0.74238
ST05159113.CDS.1	0.92203	0.27875	0.07538	0.71804	0.65307	0.18062
AL487514.CDS.2	0.40912	0.92462	0.18243	0.11940	0.23920	0.66430
ZS80890444.CDS.3	0.54879	0.72090	0.11298	0.20491	0.76840	0.94999
XK674337.CDS.1	0.71127	0.71366	0.85030	0.40219	0.61437	0.15231
